listing_id,room_type,description,price,from_date,to_date,landlord_id,longitude,latitude
852122705716607411,Private room,Hotel in Chicago · 2 bedrooms · 4 beds · 2 baths,202,2023-12-18,2024-12-16,174792040,-87.63283579995144,41.89292646298184
852122749319426735,Private room,Hotel in Chicago · ★4.67 · 2 bedrooms · 4 beds · 2 baths,202,2023-12-18,2024-12-16,174792040,-87.63312519369461,41.89167880390116
852122805279680200,Private room,Hotel in Chicago · ★4.57 · 2 bedrooms · 4 beds · 2 baths,202,2023-12-18,2024-12-16,174792040,-87.63114950435153,41.8914988129962
852123246868998485,Private room,Hotel in Chicago · 3 bedrooms · 6 beds · 3 baths,303,2023-12-18,2024-12-16,174792040,-87.63320185563484,41.891599114600965
852124385085460400,Private room,Hotel in Chicago · 3 bedrooms · 6 beds · 3 baths,303,2023-12-18,2024-12-16,174792040,-87.63135,41.89297
852125358762297329,Private room,Hotel in Chicago · ★4.13 · 3 bedrooms · 6 beds · 3 baths,303,2023-12-18,2024-12-16,174792040,-87.63133447034441,41.891067876938415
852127873461520438,Private room,Hotel in Chicago · 4 bedrooms · 8 beds · 4 baths,390,2023-12-18,2024-12-16,174792040,-87.63086772724424,41.89295882861736
852129108151969096,Private room,Hotel in Chicago · 4 bedrooms · 8 beds · 4 baths,404,2023-12-18,2024-12-16,174792040,-87.63110580409605,41.89129685649814
852130501839194507,Private room,Hotel in Chicago · 4 bedrooms · 8 beds · 4 baths,404,2023-12-18,2024-12-16,174792040,-87.63301446899207,41.8932585207216
858580880025997450,Entire home/apt,Rental unit in Chicago · 4 bedrooms · 4 beds · 2 baths,336,2023-12-18,2024-12-16,8852597,-87.65736277426521,41.93427221755993
858606588258932755,Private room,Townhouse in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 private bath,69,2023-12-18,2024-12-16,481972048,-87.60280592202308,41.80423421377105
852281857030792139,Entire home/apt,Rental unit in Chicago · ★4.81 · Studio · 1 bed · 1 bath,53,2023-12-18,2024-12-16,490752710,-87.62740300014454,41.89910251529851
858662431639924772,Entire home/apt,Home in Chicago · 3 bedrooms · 3 beds · 3.5 baths,0,2023-12-18,2024-12-16,7109189,-87.61300709999999,41.784756
852321564017044286,Entire home/apt,Rental unit in Chicago · ★4.94 · 4 bedrooms · 5 beds · 2 baths,310,2023-12-18,2024-12-16,281801607,-87.61956933665135,41.80536671343049
852324441790108863,Entire home/apt,Rental unit in Chicago · ★4.83 · 3 bedrooms · 3 beds · 3 baths,302,2023-12-18,2024-12-16,506477566,-87.611766,41.80751
852421782006728492,Entire home/apt,Rental unit in Chicago · ★4.95 · 2 bedrooms · 2 beds · 1 bath,107,2023-12-18,2024-12-16,89559468,-87.66326639707873,41.98805408813766
852898501736077137,Entire home/apt,Rental unit in Chicago · ★New · Studio · 1 bed · 1 bath,96,2023-12-18,2024-12-16,188365982,-87.63486329999999,41.9032387
852921104475212247,Entire home/apt,Rental unit in Chicago · ★4.90 · 2 bedrooms · 2 beds · 1 bath,66,2023-12-18,2024-12-16,459240409,-87.68067318654037,41.90235490633488
858703236133238528,Entire home/apt,Bungalow in Chicago · ★4.92 · 2 bedrooms · 2 beds · 1 bath,134,2023-12-18,2024-12-16,477392244,-87.7788152,41.937308
858733915028847540,Entire home/apt,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,129,2023-12-18,2024-12-16,153282233,-87.6596201,41.9441774
858741520853384700,Private room,Hotel in Chicago · 1 bedroom · 1 bed · 1 bath,167,2023-12-18,2024-12-16,501999514,-87.62457160291318,41.88825380303894
853539824874139802,Entire home/apt,Home in Chicago · ★4.94 · 2 bedrooms · 2 beds · 1 bath,137,2023-12-18,2024-12-16,243129058,-87.66685168134862,41.937030685594365
863691219097429910,Entire home/apt,Rental unit in Chicago · ★4.94 · 1 bedroom · 1 bed · 1 bath,80,2023-12-18,2024-12-16,33064281,-87.6694809,41.9551526
863818859196308383,Private room,Hotel in Chicago · 1 bedroom · 1 bed · 1 bath,228,2023-12-18,2024-12-16,174792040,-87.62642651422739,41.892066603214005
863818946174641950,Private room,Hotel in Chicago · 1 bedroom · 1 bed · 1 bath,228,2023-12-18,2024-12-16,174792040,-87.62504656699147,41.894324220610336
863819035899727498,Private room,Hotel in Chicago · 1 bedroom · 1 bed · 1 bath,183,2023-12-18,2024-12-16,174792040,-87.62687532445155,41.89282480317994
858774110188496351,Entire home/apt,Rental unit in Chicago · ★5.0 · 2 bedrooms · 3 beds · 2 baths,258,2023-12-18,2024-12-16,248760412,-87.62781,41.89612
858774390888375065,Entire home/apt,Rental unit in Chicago · ★4.69 · 2 bedrooms · 3 beds · 2 baths,350,2023-12-18,2024-12-16,248760412,-87.62735695474377,41.89554440353273
858785227989913028,Private room,Rental unit in Chicago · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,29,2023-12-18,2024-12-16,485390604,-87.68306,42.01393
858920029791793458,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,0,2023-12-18,2024-12-16,426889704,-87.7076964957055,41.93293123432919
863852938944289887,Entire home/apt,Rental unit in Chicago · ★4.97 · 2 bedrooms · 2 beds · 1 bath,145,2023-12-18,2024-12-16,32049999,-87.662756,41.8927073
864009634512216568,Entire home/apt,Rental unit in Chicago · ★4.79 · 1 bedroom · 1 bed · 1 bath,65,2023-12-18,2024-12-16,69532286,-87.64116291578523,41.846702536383575
864397774057425014,Private room,Rental unit in Chicago · ★4.50 · 1 bedroom · 1 bed · 3 baths,59,2023-12-18,2024-12-16,436959191,-87.64723137946629,41.846052101604826
859244722919750984,Entire home/apt,Condo in Chicago · 1 bedroom · 1 bed · 1 bath,76,2023-12-18,2024-12-16,61035807,-87.61961769999999,41.7919218
864468892539701928,Entire home/apt,Home in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,182,2023-12-18,2024-12-16,77589800,-87.7074154514086,41.75547000198577
864527642059448923,Entire home/apt,Rental unit in Chicago · ★4.85 · 1 bedroom · 2 beds · 1 bath,92,2023-12-18,2024-12-16,153282233,-87.6599414659398,41.94527958965612
864590981226583170,Entire home/apt,Rental unit in Chicago · ★4.86 · 3 bedrooms · 3 beds · 1 bath,158,2023-12-18,2024-12-16,121719854,-87.77224,41.93761
864622866853605159,Private room,Hotel in Chicago · 4 bedrooms · 8 beds · 4 baths,621,2023-12-18,2024-12-16,174792040,-87.62674920993544,41.89427801287639
864622984706909285,Private room,Hotel in Chicago · 4 bedrooms · 8 beds · 4 baths,745,2023-12-18,2024-12-16,174792040,-87.62553128655824,41.89217172650904
864623231784361456,Private room,Hotel in Chicago · 4 bedrooms · 8 beds · 4 baths,999,2023-12-18,2024-12-16,174792040,-87.6246299011448,41.8921518882518
864623724438309491,Private room,Hotel in Chicago · 3 bedrooms · 6 beds · 3 baths,999,2023-12-18,2024-12-16,174792040,-87.62460323883747,41.89282222335122
864623864496244651,Private room,Hotel in Chicago · 3 bedrooms · 6 beds · 3 baths,999,2023-12-18,2024-12-16,174792040,-87.62678033826654,41.89220419078326
864623874529581619,Private room,Hotel in Chicago · 3 bedrooms · 6 beds · 3 baths,999,2023-12-18,2024-12-16,174792040,-87.62678042446184,41.892660508964944
864625506364423242,Private room,Hotel in Chicago · 1 bedroom · 1 bed · 1 bath,241,2023-12-18,2024-12-16,174792040,-87.62680759328246,41.893900807497374
864625562507037334,Private room,Hotel in Chicago · 1 bedroom · 1 bed · 1 bath,241,2023-12-18,2024-12-16,174792040,-87.62508359067364,41.89430352540967
864625659027256128,Private room,Hotel in Chicago · 1 bedroom · 1 bed · 1 bath,210,2023-12-18,2024-12-16,174792040,-87.62477490110624,41.893808846715146
864626369897412682,Private room,Hotel in Chicago · 1 bedroom · 2 beds · 1 bath,183,2023-12-18,2024-12-16,174792040,-87.62665829911091,41.89199343131013
864626439905433071,Private room,Hotel in Chicago · 1 bedroom · 2 beds · 1 bath,999,2023-12-18,2024-12-16,174792040,-87.62482884252607,41.89229302725904
859323906970385877,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,130,2023-12-18,2024-12-16,107434423,-87.62638960000001,41.9080259
859347500083030819,Private room,Hostel in Chicago · ★4.75 · 1 bedroom · 4 beds · 1 bath,109,2023-12-18,2024-12-16,57387860,-87.62759,41.89312
859497982354541315,Entire home/apt,Rental unit in Chicago · ★4.68 · 1 bedroom · 1 bed · 1 bath,60,2023-12-18,2024-12-16,473817080,-87.67044755645696,41.94068864757006
859506987389521859,Private room,Rental unit in Chicago · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,48,2023-12-18,2024-12-16,82114082,-87.67201120896677,41.85172165532074
860195499625473435,Entire home/apt,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,122,2023-12-18,2024-12-16,33127842,-87.62413415766893,41.88656635945366
860214782884758417,Entire home/apt,Rental unit in Chicago · ★5.0 · 5 bedrooms · 6 beds · 2 baths,429,2023-12-18,2024-12-16,19645168,-87.65544981717905,41.94542430913235
860841206157734337,Entire home/apt,Rental unit in Chicago · 3 bedrooms · 3 beds · 1 bath,121,2023-12-18,2024-12-16,142410953,-87.711739,41.9828818
860929722137588376,Entire home/apt,Home in Chicago · 3 bedrooms · 3 beds · 2 baths,115,2023-12-18,2024-12-16,484831046,-87.60632953615136,41.68885718876015
860941672644448133,Entire home/apt,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,254,2023-12-18,2024-12-16,184488000,-87.68624016489929,41.8482430098253
864717656930745311,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,139,2023-12-18,2024-12-16,46809343,-87.6540362257459,41.93203591823272
864802925328873602,Entire home/apt,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,197,2023-12-18,2024-12-16,2619611,-87.65188,41.88261
864901629245733657,Private room,Hotel in Chicago · 1 bedroom · 2 beds · 1 bath,183,2023-12-18,2024-12-16,174792040,-87.62666437373178,41.89241927108743
861062941868470442,Entire home/apt,Rental unit in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,66,2023-12-18,2024-12-16,505657160,-87.67840171681402,41.89735137618522
861379454446967596,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 1.5 baths,135,2023-12-18,2024-12-16,107434423,-87.65578,41.98949
861557032662493033,Entire home/apt,Rental unit in Chicago · ★3.78 · Studio · 1 bed · 1 bath,56,2023-12-18,2024-12-16,377947515,-87.59254945583903,41.800873218421366
861851480144443056,Entire home/apt,Home in Chicago · ★5.0 · 3 bedrooms · 6 beds · 3.5 baths,383,2023-12-18,2024-12-16,474685383,-87.61552206125381,41.82289089195943
862023955300889411,Entire home/apt,Rental unit in Chicago · ★4.86 · 2 bedrooms · 2 beds · 2 baths,363,2023-12-18,2024-12-16,43675065,-87.66380279537648,41.95255988137196
865111955592268477,Entire home/apt,Rental unit in Chicago · 3 bedrooms · 3 beds · 2 baths,342,2023-12-18,2024-12-16,184672208,-87.71676,41.88821
862168546136138144,Entire home/apt,Rental unit in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,300,2023-12-18,2024-12-16,30010092,-87.66487509999999,41.856187
862445262062147247,Entire home/apt,Guesthouse in Chicago · ★5.0 · 3 bedrooms · 5 beds · 3 baths,220,2023-12-18,2024-12-16,30346456,-87.67694388153029,41.91968846609829
865173407865354897,Entire home/apt,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,0,2023-12-18,2024-12-16,509131790,-87.62893012787076,41.89114418717086
865215851551093983,Entire home/apt,Rental unit in Chicago · 3 bedrooms · 3 beds · 2 baths,216,2023-12-18,2024-12-16,153282233,-87.6503851,41.9458768
865359577497782592,Entire home/apt,Rental unit in Chicago · ★4.96 · 1 bedroom · 2 beds · 1 bath,93,2023-12-18,2024-12-16,509169718,-87.66519778316565,41.99128367959612
862755321332442651,Private room,Rental unit in Chicago · ★4.88 · 1 bedroom · 2 beds · 1 shared bath,71,2023-12-18,2024-12-16,111286942,-87.561047,41.7475811
865887464040028165,Entire home/apt,Condo in Chicago · ★5.0 · 3 bedrooms · 3 beds · 2 baths,266,2023-12-18,2024-12-16,46574923,-87.67758834465648,41.90179366829448
866029242333724276,Entire home/apt,Rental unit in Chicago · ★4.80 · 1 bedroom · 1 bed · 1 bath,52,2023-12-18,2024-12-16,490752710,-87.62788890809847,41.89889055038896
862919192998753246,Entire home/apt,Condo in Chicago · 1 bedroom · 1 bed · 1 bath,175,2023-12-18,2024-12-16,470450476,-87.6319398,41.9054286
866055995992468773,Entire home/apt,Rental unit in Chicago · ★4.57 · 1 bedroom · 1 bed · 1 bath,65,2023-12-18,2024-12-16,490752710,-87.62805986286662,41.8992468799345
862920268781454873,Entire home/apt,Rental unit in Chicago · ★4.80 · 4 bedrooms · 5 beds · 2 baths,249,2023-12-18,2024-12-16,508660064,-87.7227771567573,41.93532892433364
866318429557340926,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,343,2023-12-18,2024-12-16,323890886,-87.63470637419647,41.90352403855951
862924603981060307,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,109,2023-12-18,2024-12-16,107434423,-87.624718,41.886064
862925405180186301,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,105,2023-12-18,2024-12-16,107434423,-87.655453,41.9839704
862934347449841867,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,132,2023-12-18,2024-12-16,169890626,-87.65615945993929,41.94695449836975
866592893678443205,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,75,2023-12-18,2024-12-16,509411955,-87.63420549379292,41.90092649904573
866658352968565189,Entire home/apt,Home in Chicago · ★5.0 · 6 bedrooms · 9 beds · 4 baths,699,2023-12-18,2024-12-16,51050814,-87.7316553,41.9142468
863045985437003762,Entire home/apt,Rental unit in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,188,2023-12-18,2024-12-16,47356089,-87.64717896895756,41.94902876383549
863156603130555526,Entire home/apt,Home in Chicago · 2 bedrooms · 2 beds · 1.5 baths,345,2023-12-18,2024-12-16,334849734,-87.66216374719362,41.93283419821314
863182382072254344,Entire home/apt,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,142,2023-12-18,2024-12-16,188365982,-87.63486329999999,41.9032387
863194390325837220,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 3 beds · 2 baths,210,2023-12-18,2024-12-16,188365982,-87.63486329999999,41.9032387
863312857593931043,Entire home/apt,Rental unit in Chicago · ★4.94 · 1 bedroom · 2 beds · 1 bath,109,2023-12-18,2024-12-16,243035563,-87.66095730675946,41.8935975449305
863350180015051220,Entire home/apt,Rental unit in Chicago · ★4.71 · Studio · 1 bed · 1 bath,54,2023-12-18,2024-12-16,490752710,-87.62687062933351,41.89918777416008
863586392929062705,Entire home/apt,Condo in Chicago · 2 bedrooms · 3 beds · 3 baths,119,2023-12-18,2024-12-16,111062630,-87.6560896,41.8563213
863636371747014418,Entire home/apt,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,156,2023-12-18,2024-12-16,484957190,-87.62455888939076,41.886024310393765
863660991842544370,Entire home/apt,Rental unit in Chicago · ★4.97 · 4 bedrooms · 5 beds · 2.5 baths,223,2023-12-18,2024-12-16,436585929,-87.65206,41.9114
863662943006652296,Entire home/apt,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,167,2023-12-18,2024-12-16,63313003,-87.62587086693841,41.88799925068759
863665202350322238,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,0,2023-12-18,2024-12-16,35256981,-87.6772116869688,41.8980993293619
866750471253080309,Entire home/apt,Home in Chicago · ★5.0 · 3 bedrooms · 4 beds · 1 bath,340,2023-12-18,2024-12-16,60729750,-87.64136669999999,41.9137127
866916481195578374,Entire home/apt,Rental unit in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,134,2023-12-18,2024-12-16,504447088,-87.61385470325246,41.77383570233633
866934987567728953,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,125,2023-12-18,2024-12-16,56624784,-87.65870846807957,41.85752016383709
867246577438703595,Entire home/apt,Rental unit in Chicago · ★4.90 · 2 bedrooms · 2 beds · 2 baths,227,2023-12-18,2024-12-16,248760412,-87.62573035853677,41.89554796094841
867303913222856504,Entire home/apt,Rental unit in Chicago · ★4.24 · Studio · 1 bed · 1 bath,47,2023-12-18,2024-12-16,47172572,-87.58479186805448,41.8004312295212
867367333211255541,Entire home/apt,Rental unit in Chicago · ★4.21 · Studio · 1 bed · 1 bath,49,2023-12-18,2024-12-16,377947515,-87.59297618990286,41.79471704339624
867391291341640738,Entire home/apt,Rental unit in Chicago · ★4.91 · 3 bedrooms · 4 beds · 1 bath,152,2023-12-18,2024-12-16,5720152,-87.60246168648419,41.76384038386202
867393727443549310,Entire home/apt,Home in Chicago · ★4.75 · 4 bedrooms · 9 beds · 2.5 baths,451,2023-12-18,2024-12-16,293979482,-87.68786706586056,41.91506129216806
867405461539525326,Private room,Home in Chicago · ★4.48 · 1 bedroom · 1 bed · 1 shared bath,39,2023-12-18,2024-12-16,129346623,-87.64237990338515,41.83516216126644
867478558835439380,Entire home/apt,Rental unit in Chicago · ★4.73 · 3 bedrooms · 3 beds · 2 baths,429,2023-12-18,2024-12-16,248760412,-87.62604,41.89535
867482915989142375,Entire home/apt,Rental unit in Chicago · ★4.67 · 4 bedrooms · 6 beds · 4 baths,567,2023-12-18,2024-12-16,248760412,-87.6254869760492,41.89531804592965
867494228692676385,Entire home/apt,Rental unit in Chicago · ★3.67 · 4 bedrooms · 4 beds · 4 baths,489,2023-12-18,2024-12-16,248760412,-87.63172707793468,41.89634799927613
867567185140819870,Entire home/apt,Rental unit in Chicago · 5 bedrooms · 6 beds · 2 baths,526,2023-12-18,2024-12-16,509640347,-87.77341756236608,41.86920517027099
868052525611277949,Entire home/apt,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,75,2023-12-18,2024-12-16,30482715,-87.7247,41.93601
868075243974482141,Entire home/apt,Rental unit in Chicago · ★4.94 · 3 bedrooms · 8 beds · 2 baths,550,2023-12-18,2024-12-16,62111851,-87.65299,41.95036
868465022719822037,Entire home/apt,Condo in Chicago · ★4.88 · 2 bedrooms · 6 beds · 2 baths,214,2023-12-18,2024-12-16,361997400,-87.68349060504812,41.88148212188867
868475899478993572,Entire home/apt,Rental unit in Chicago · ★4.97 · 2 bedrooms · 4 beds · 2 baths,220,2023-12-18,2024-12-16,361997400,-87.68145423662412,41.8819134811264
868479328856816706,Entire home/apt,Rental unit in Chicago · ★5.0 · 2 bedrooms · 5 beds · 2 baths,200,2023-12-18,2024-12-16,361997400,-87.68319235451155,41.882005022223005
868626170726003858,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,186,2023-12-18,2024-12-16,107434423,-87.6231114,41.8670646
868630285947305080,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,91,2023-12-18,2024-12-16,107434423,-87.63340520000003,41.8945286
868631342820982306,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,101,2023-12-18,2024-12-16,107434423,-87.624718,41.886064
868699840020024260,Entire home/apt,Rental unit in Chicago · ★4.20 · Studio · 1 bed · 1 bath,59,2023-12-18,2024-12-16,316480624,-87.6912198280042,41.925449495175286
868705316320958658,Entire home/apt,Rental unit in Chicago · ★4.17 · 2 bedrooms · 2 beds · 1 bath,56,2023-12-18,2024-12-16,316480624,-87.7851128622145,41.99203887421445
868774724095383721,Entire home/apt,Condo in Chicago · 2 bedrooms · 3 beds · 2 baths,55,2023-12-18,2024-12-16,479706697,-87.668481244236,42.01357640407358
868793053775415705,Entire home/apt,Rental unit in Chicago · ★4.0 · 2 bedrooms · 2 beds · 2 baths,45,2023-12-18,2024-12-16,92129084,-87.72974217536576,41.7537357957559
869171009957078252,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,271,2023-12-18,2024-12-16,77414650,-87.61922445126135,41.76777621552744
869521206125197562,Private room,Condo in Chicago · ★4.75 · 1 bedroom · 2 beds · 1 shared bath,55,2023-12-18,2024-12-16,139903100,-87.67224111075559,41.79275236439078
869568105657919141,Private room,Condo in Chicago · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,46,2023-12-18,2024-12-16,53369303,-87.7326,41.86238
875469008216961892,Entire home/apt,Home in Chicago · 2 bedrooms · 2 beds · 2 baths,142,2023-12-18,2024-12-16,1766586,-87.679831,41.9155383
869593588915028885,Entire home/apt,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,119,2023-12-18,2024-12-16,383709169,-87.6714610367877,41.90441983569553
869629465773314100,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 3 beds · 2 baths,120,2023-12-18,2024-12-16,76410337,-87.6850328889451,41.8738544273578
870947328157412960,Entire home/apt,Home in Chicago · ★4.93 · 3 bedrooms · 3 beds · 3 baths,159,2023-12-18,2024-12-16,8253783,-87.68649514764547,41.93236658340683
871168007617851047,Entire home/apt,Rental unit in Chicago · ★4.73 · 2 bedrooms · 2 beds · 1 bath,170,2023-12-18,2024-12-16,491707654,-87.64246097306254,41.83991575656828
871295168030647381,Entire home/apt,Rental unit in Chicago · ★4.92 · 6 bedrooms · 6 beds · 4 baths,446,2023-12-18,2024-12-16,395498979,-87.62541074248028,41.85495209671524
871556379122079264,Entire home/apt,Home in Chicago · ★5.0 · 4 bedrooms · 9 beds · 2.5 baths,942,2023-12-18,2024-12-16,22497978,-87.65509616541476,41.89562370267375
875540277441558178,Entire home/apt,Rental unit in Chicago · ★4.87 · Studio · 1 bed · 1 bath,54,2023-12-18,2024-12-16,490752710,-87.62668,41.89726
871704134665304671,Entire home/apt,Condo in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,129,2023-12-18,2024-12-16,256506379,-87.67191360883243,41.90947567228414
875582800500313455,Private room,Home in Chicago · 1 bedroom · 1 shared bath,31,2023-12-18,2024-12-16,132131180,-87.72956666524045,41.872614136505966
871723429809670757,Entire home/apt,Rental unit in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,154,2023-12-18,2024-12-16,10713688,-87.70525099999999,41.9293352
871771610794809480,Entire home/apt,Rental unit in Chicago · ★4.89 · 3 bedrooms · 4 beds · 1 bath,118,2023-12-18,2024-12-16,198527414,-87.71689452453253,41.95457479446211
875813802496264458,Entire home/apt,Rental unit in Chicago · ★4.80 · 1 bedroom · 3 beds · 1 bath,79,2023-12-18,2024-12-16,74202688,-87.70574615055266,41.938870771184
871812066093206518,Entire home/apt,Rental unit in Chicago · ★4.54 · 2 bedrooms · 2 beds · 1 bath,93,2023-12-18,2024-12-16,5720152,-87.6104514,41.756144
871825908894171873,Entire home/apt,Rental unit in Chicago · ★4.81 · 4 bedrooms · 4 beds · 2 baths,264,2023-12-18,2024-12-16,371043744,-87.7066094824587,41.915987130646194
871833681649903808,Entire home/apt,Rental unit in Chicago · ★4.25 · 3 bedrooms · 3 beds · 1 bath,214,2023-12-18,2024-12-16,371043744,-87.69267787764255,41.90244894037525
876055023387126629,Entire home/apt,Home in Chicago · ★4.84 · 3 bedrooms · 5 beds · 2 baths,256,2023-12-18,2024-12-16,52105465,-87.73205989667171,41.9421154561215
871907172181842739,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,101,2023-12-18,2024-12-16,510545457,-87.77290134228149,41.89336697663143
876249133559775747,Entire home/apt,Rental unit in Chicago · ★4.84 · Studio · 1 bed · 1 bath,50,2023-12-18,2024-12-16,436809861,-87.75132554550976,41.95628579535308
876310535557475564,Entire home/apt,Rental unit in Chicago · 3 bedrooms · 3 beds · 1.5 baths,118,2023-12-18,2024-12-16,97416998,-87.6709374262309,41.85378791336304
876460369207261687,Entire home/apt,Rental unit in Chicago · ★4.96 · 2 bedrooms · 3 beds · 1 bath,97,2023-12-18,2024-12-16,8282057,-87.66297,41.9046
872075732208775750,Entire home/apt,Home in Chicago · ★New · 2 bedrooms · 2 beds · 1 bath,0,2023-12-18,2024-12-16,351692215,-87.74374949999999,41.9675044
876674873427823758,Entire home/apt,Rental unit in Chicago · ★4.88 · 3 bedrooms · 5 beds · 1 bath,65,2023-12-18,2024-12-16,150639375,-87.699846,41.8228104
876712651291261486,Entire home/apt,Condo in Chicago · ★4.67 · 4 bedrooms · 8 beds · 2 baths,230,2023-12-18,2024-12-16,121719854,-87.77262,41.87859
876820943758507129,Entire home/apt,Rental unit in Chicago · ★5.0 · 1 bedroom · 2 beds · 1 bath,70,2023-12-18,2024-12-16,486315997,-87.66199568867255,41.99628700617229
872539086831079179,Entire home/apt,Condo in Chicago · 2 bedrooms · 1 bed · 1 bath,65,2023-12-18,2024-12-16,507492765,-87.5969618,41.794628
876900982784411416,Private room,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,30,2023-12-18,2024-12-16,500965748,-87.66761,41.80958
872583654225293161,Entire home/apt,Home in Chicago · 4 bedrooms · 7 beds · 3.5 baths,1290,2023-12-18,2024-12-16,124293298,-87.67985,41.89105
876909021755239519,Entire home/apt,Home in Chicago · ★5.0 · 5 bedrooms · 6 beds · 3 baths,380,2023-12-18,2024-12-16,129809208,-87.6773934,41.9916432
876998341308845289,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,250,2023-12-18,2024-12-16,49092255,-87.62544,41.87931
873159647913423434,Private room,Rental unit in Chicago · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,60,2023-12-18,2024-12-16,329331648,-87.5646539,41.7624082
873159658220492277,Private room,Rental unit in Chicago · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,55,2023-12-18,2024-12-16,329331648,-87.5646539,41.7624082
873178387278861832,Private room,Townhouse in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 private bath,102,2023-12-18,2024-12-16,20213138,-87.66219566486411,41.93631764835209
873296328560041690,Entire home/apt,Rental unit in Chicago · ★4.77 · 3 bedrooms · 4 beds · 1 bath,130,2023-12-18,2024-12-16,10917550,-87.69100763308344,41.9262722779125
873418519531308650,Entire home/apt,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,0,2023-12-18,2024-12-16,3230291,-87.67206304873142,41.94785295469718
877027949558877337,Private room,Home in Chicago · 1 bedroom · 1 bed · 1 shared bath,25,2023-12-18,2024-12-16,79085532,-87.704968,41.7778032
873815173196408767,Entire home/apt,Condo in Chicago · ★5.0 · 3 bedrooms · 3 beds · 1 bath,96,2023-12-18,2024-12-16,106214801,-87.65315,41.9447043
874055052093127167,Entire home/apt,Rental unit in Chicago · ★4.84 · 3 bedrooms · 3 beds · 1 bath,105,2023-12-18,2024-12-16,12266364,-87.68535713262406,41.891495331180806
874597888487761014,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,88,2023-12-18,2024-12-16,19645168,-87.6677083831896,41.95586542770108
877304307345580475,Entire home/apt,Rental unit in Chicago · 3 bedrooms · 3 beds · 2.5 baths,249,2023-12-18,2024-12-16,107434423,-87.6731968,41.9188272
877395139362037538,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 4 beds · 2 baths,180,2023-12-18,2024-12-16,59957402,-87.63268953084356,41.87426123473351
874848355229659252,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,156,2023-12-18,2024-12-16,411599212,-87.62882058656022,41.90156680413528
877441853714388758,Entire home/apt,Rental unit in Chicago · ★4.68 · 2 bedrooms · 2 beds · 1 bath,57,2023-12-18,2024-12-16,30073391,-87.6888035233199,41.9058259757225
